N,P,K,Temperature,Humidity,pH,Rainfall,Label
189,72,148,24.47430394,47.08587011,5.711469866,1739.439695,Mangga
119,66,118,21.2686774,43.6086152,6.275192797,1704.733204,Mangga
151,65,108,25.54264281,58.86505324,5.12349179,1751.295845,Mangga
123,65,179,21.2808809,44.28107156,5.270649704,1448.940661,Mangga
177,85,107,24.47113277,46.43444326,5.338048735,1918.506237,Mangga
133,89,184,25.41398445,53.83207539,5.328636671,1992.293521,Mangga
136,88,174,19.67297781,50.90846082,5.603758958,1978.722364,Mangga
155,56,166,22.00589426,59.53783571,5.013731014,1762.3101,Mangga
116,55,152,18.77544739,51.76289343,6.011431756,1779.635318,Mangga
198,63,128,25.88550801,57.48239104,5.192005974,1467.827596,Mangga
148,81,115,20.43469543,50.29829019,5.98134421,1567.971158,Mangga
184,97,163,22.29821329,48.6239899,5.53712145,1336.249837,Mangga
167,94,158,23.98493607,42.57523278,5.275228521,1846.000961,Mangga
200,93,174,25.08427483,51.2178663,5.767012612,1708.088435,Mangga
162,62,179,25.50011492,45.04538393,5.32271533,1754.792891,Mangga
107,52,105,25.08017907,57.36047397,5.4336707,1745.194806,Mangga
182,79,111,25.59706848,56.29052582,5.999726105,1947.949364,Mangga
118,68,172,19.1815604,46.41893822,6.483607455,1921.468646,Mangga
108,89,110,25.88136774,47.36602457,6.412218151,1716.660368,Mangga
130,66,180,18.6175355,55.18358736,5.544402952,1528.031706,Mangga
172,61,199,23.14651664,53.03886306,6.063725484,1647.149865,Mangga
156,94,143,19.46833184,54.11152372,5.727305191,1709.458706,Mangga
148,62,165,19.35084729,58.84280185,5.539677589,1785.340061,Mangga
159,85,147,25.66255056,49.94681022,5.273647732,1206.468,Mangga
119,75,177,25.47610515,57.41107851,6.3252558,1955.145798,Mangga
179,63,180,22.6908078,51.91833811,5.295890015,1266.485672,Mangga
115,70,133,19.03573947,47.41576233,6.107749497,1421.692141,Mangga
150,76,107,18.99484049,53.5936156,5.105092292,1577.967351,Mangga
121,87,151,20.58935133,50.5381915,6.121356433,1352.368982,Mangga
176,96,194,24.89157245,50.31202954,5.894733869,1271.416655,Mangga
200,63,164,22.43899146,46.84148487,5.117751258,1330.173326,Mangga
176,88,127,20.84764086,46.85252312,6.206470081,1918.021142,Mangga
163,69,104,25.85507465,44.28700288,5.917531792,1279.676267,Mangga
176,74,155,23.90690139,46.33109938,5.488793664,1782.576806,Mangga
173,59,185,25.61108337,52.14755533,6.285668293,1706.239926,Mangga
117,86,137,24.24139757,56.83851576,6.26168527,1697.871469,Mangga
178,52,135,25.27256797,50.73487073,5.370801371,1686.77801,Mangga
102,80,155,24.00130646,42.99654325,6.303172789,1498.64494,Mangga
167,54,187,18.20956801,55.60590869,5.369405037,1948.617476,Mangga
108,65,189,24.66524758,50.69322871,5.083989057,1437.131378,Mangga
151,72,176,19.94484796,50.44938747,5.011261787,1458.569531,Mangga
119,99,175,18.25476605,53.59804223,5.603700345,1830.589634,Mangga
130,62,191,20.18831407,44.09175447,5.936637924,1590.019486,Mangga
101,55,198,25.7322467,51.78239244,5.735822149,1437.587981,Mangga
118,83,156,21.82734212,46.94287478,6.436497655,1607.861732,Mangga
157,66,197,21.10028032,44.15155132,6.134690552,1952.512223,Mangga
199,85,104,21.72337395,54.91634879,5.635255568,1337.775273,Mangga
161,56,161,21.23435537,47.42189034,5.051425612,1539.771509,Mangga
100,94,186,25.12206629,44.78287413,5.221315709,1344.778599,Mangga
125,51,197,24.23398631,54.08917837,6.356518316,1503.154644,Mangga
200,78,106,24.97513204,48.83006894,5.44666682,1565.56852,Mangga
107,67,183,20.34759863,49.6874786,6.019836307,1373.505099,Mangga
199,75,184,19.80583142,54.45498933,5.422934663,1259.079316,Mangga
144,84,136,19.06010201,46.00742828,5.778739986,1786.016528,Mangga
172,63,140,24.10991103,54.93238652,5.773026875,1753.047675,Mangga
185,97,106,23.9838342,46.08725311,5.864541177,1577.706528,Mangga
196,59,124,20.1917405,48.35199406,6.446182882,1718.73619,Mangga
106,99,155,25.07501108,56.54587059,6.09159528,1935.200689,Mangga
137,76,160,25.95313774,56.69482885,5.411838128,1298.290419,Mangga
121,66,165,22.1570305,52.21182048,6.289885328,1485.380649,Mangga
199,60,184,18.30854889,29.11263969,6.32687701,2351.591842,Jeruk
166,77,181,19.92501371,34.64352938,7.100860849,2360.276816,Jeruk
151,56,192,17.73241094,41.61627968,5.736346707,2371.959663,Jeruk
194,98,198,16.43241877,32.61058497,7.094704706,2278.347237,Jeruk
151,71,194,19.97827232,39.24014473,6.101872243,2272.138759,Jeruk
167,68,152,23.15861338,36.90486024,6.787315671,2437.426231,Jeruk
163,92,172,18.32311205,31.8743671,7.630984715,2342.069987,Jeruk
194,62,155,22.15421081,31.48767676,7.187225607,2479.965661,Jeruk
167,89,156,21.13668531,34.73502603,5.649496861,2384.184301,Jeruk
163,66,181,24.33793352,34.6469981,6.458918983,2418.390204,Jeruk
154,92,187,18.38004473,32.65491379,7.748985957,2391.065364,Jeruk
183,64,159,22.27542458,35.69976029,6.971687287,2379.588653,Jeruk
164,72,166,25.00774209,38.7474882,6.019219088,2382.530316,Jeruk
184,99,199,19.97638477,39.27480118,7.368688175,2470.046972,Jeruk
198,98,161,19.27804568,31.79902369,7.149182095,2357.467162,Jeruk
184,59,163,19.38536072,34.00781856,5.63398481,2248.559479,Jeruk
182,74,152,16.48484225,35.12661089,6.076413301,2207.402049,Jeruk
169,69,176,23.95890139,33.7023986,6.279038784,2356.243929,Jeruk
195,64,198,19.97140816,35.20728865,6.058413359,2485.151475,Jeruk
156,95,160,17.97274108,38.24771284,6.051824716,2238.045469,Jeruk
199,62,193,21.58156055,29.62377272,6.34043727,2470.801614,Jeruk
164,64,189,26.54953387,33.10921112,7.549692195,2288.590394,Jeruk
154,80,165,19.80412833,33.78430775,5.726437223,2298.477202,Jeruk
180,96,184,21.38061444,34.26612954,5.844438704,2386.051187,Jeruk
158,67,173,24.67740589,33.95805105,7.209899723,2291.220732,Jeruk
179,60,196,22.84281222,33.65162185,6.298194664,2446.85691,Jeruk
195,52,172,21.28476044,40.16736937,6.330931994,2498.504217,Jeruk
199,96,154,21.82558161,32.11571373,5.830385904,2471.297261,Jeruk
170,55,199,24.69961334,35.29507188,6.331103645,2470.59697,Jeruk
170,74,155,16.36451958,34.73095584,7.15977674,2385.969225,Jeruk
172,68,169,18.79082169,41.37961374,6.449549929,2486.392683,Jeruk
151,83,163,23.68353497,32.59537737,5.669267968,2498.052214,Jeruk
172,72,161,21.93048723,35.75439881,6.151801034,2301.338133,Jeruk
167,76,187,25.97920073,31.20070685,7.745010288,2228.709798,Jeruk
161,92,181,25.56718908,31.83978177,6.793554476,2401.045052,Jeruk
184,66,161,23.02782388,40.92790539,6.478943009,2363.896854,Jeruk
183,99,170,23.49841096,31.15977063,6.189738807,2239.748435,Jeruk
164,99,195,25.16143803,38.37420111,5.704858887,2209.500925,Jeruk
178,88,186,26.41308084,35.6104552,6.546684002,2463.792448,Jeruk
199,72,169,18.86075679,28.07609706,5.945217542,2493.109681,Jeruk
178,77,160,22.5747915,39.63076412,6.450607688,2499.321957,Jeruk
188,76,184,19.23512912,38.47435887,5.687172026,2230.961661,Jeruk
188,50,173,23.81234906,40.940877,7.468965,2260.350391,Jeruk
180,91,186,25.72616645,33.50521601,6.431181946,2436.857351,Jeruk
188,74,155,20.98842283,29.68021376,7.271612687,2423.275145,Jeruk
170,93,197,25.46307297,30.10361331,5.633567118,2490.769974,Jeruk
159,85,196,20.43876981,30.45851829,6.937514664,2316.558325,Jeruk
196,83,191,19.15636715,28.52721772,6.726597758,2330.10139,Jeruk
151,80,186,22.27850489,39.71102325,7.676743371,2339.995329,Jeruk
188,83,165,23.97379054,34.98805562,7.193218783,2347.117619,Jeruk
199,88,191,20.46816307,34.0324587,6.564386371,2216.32152,Jeruk
160,81,165,21.97765635,41.40808503,7.74165774,2499.344914,Jeruk
177,98,174,19.08571261,30.07642784,6.14121742,2334.41257,Jeruk
158,81,175,24.50756011,38.08490283,7.252901688,2400.485971,Jeruk
187,67,175,23.99387469,31.66503334,6.673837895,2339.712422,Jeruk
167,76,175,24.66625816,30.72624358,5.839390546,2289.649911,Jeruk
189,51,161,18.78856308,34.69282365,5.742141582,2261.053723,Jeruk
195,78,152,18.87557089,38.50321402,6.098587035,2263.790957,Jeruk
178,73,171,16.4719912,37.90216212,7.717900481,2371.940027,Jeruk
173,54,172,26.1700303,38.72259706,6.540979308,2473.643536,Jeruk
168,65,158,23.72942837,41.26526025,6.600237662,2251.282077,Jeruk
168,53,193,19.04260066,29.03020373,6.366804458,2205.91556,Jeruk
179,86,196,20.59299093,28.86104463,6.031857859,2265.472372,Jeruk
193,76,184,20.51507177,34.30439542,6.460096902,2257.206008,Jeruk
159,69,188,26.12594612,41.43621016,7.036024662,2408.006886,Jeruk
171,97,179,16.21916764,30.39333658,6.937763838,2385.888542,Jeruk
169,98,173,26.59966843,35.64806456,6.328156096,2382.334322,Jeruk
176,51,167,18.6526189,28.50191025,7.513780481,2306.749085,Jeruk
194,72,150,17.16891988,39.57236623,5.728840154,2406.585909,Jeruk
174,52,187,26.25384156,38.1279469,7.622105499,2476.156221,Jeruk
186,85,157,22.95224793,32.85003334,7.786664194,2495.179597,Jeruk
155,60,185,20.73879024,36.47725924,7.42869652,2479.04027,Jeruk
195,79,165,20.93081555,33.49707573,7.490043918,2299.28841,Jeruk
186,78,155,20.09171877,28.98174264,5.707438974,2476.318876,Jeruk
168,51,154,16.85552976,34.94808789,6.145769903,2304.6083,Jeruk
181,91,171,24.92668388,37.15332778,6.560475656,2396.198037,Jeruk
177,91,192,16.62686448,36.66431445,7.465353064,2336.079251,Jeruk
153,76,199,22.3652833,41.92859945,7.649958859,2320.931824,Jeruk
178,72,152,16.80431188,37.94267902,6.878852527,2291.827328,Jeruk
157,72,151,26.16294098,35.68937477,6.293722338,2292.440994,Jeruk
195,72,198,18.2067673,32.33503451,6.127291804,2309.704686,Jeruk
168,71,199,24.52979796,38.10757472,5.970825519,2326.24449,Jeruk
166,84,192,17.21208959,33.14104627,7.046365157,2250.419423,Jeruk
196,75,180,21.79085583,28.30661417,6.856858043,2260.717515,Jeruk
195,95,154,19.33611058,28.89117798,5.6122969,2307.150095,Jeruk
170,83,164,19.44019825,31.15605211,5.660268442,2260.361864,Jeruk
183,64,188,23.66734552,39.82299361,5.891126716,2387.154595,Jeruk
195,61,175,17.68386854,38.10662213,6.839826003,2331.917502,Jeruk
172,66,155,26.11880984,37.38627661,7.659618274,2215.608482,Jeruk
179,85,192,17.57559284,32.38208999,6.794002222,2380.799923,Jeruk
178,55,151,22.65363812,37.90741714,7.505506533,2340.000097,Jeruk
199,57,153,16.212712,37.56207771,7.387156196,2265.062282,Jeruk
173,71,179,21.96515362,29.46282203,7.110653724,2285.01051,Jeruk
159,87,175,21.98358966,41.30283278,6.650913313,2479.794615,Jeruk
191,52,152,18.2573294,32.13158493,7.325294752,2375.724434,Jeruk
177,96,157,26.0672115,29.5936645,5.885560106,2463.813772,Jeruk
183,86,185,21.88444923,38.65714708,6.693697308,2227.547042,Jeruk
159,69,160,24.3996988,30.57616047,5.570352105,2480.52712,Jeruk
162,68,196,25.45314468,40.81193719,7.35478544,2261.806411,Jeruk
151,84,162,17.94665282,36.07298082,5.767078763,2314.660739,Jeruk
105,74,101,24.28847711,33.91781171,6.077497088,1972.932599,Semangka
102,73,119,24.16035441,33.57436633,6.894644142,1522.000133,Semangka
138,91,140,23.25603822,38.03475422,6.618424572,1101.724561,Semangka
122,60,115,23.34848941,33.90925455,7.015680273,1415.655095,Semangka
139,74,144,23.50176518,31.07488633,7.775912169,1146.508834,Semangka
127,98,123,22.65891396,31.4053079,6.511672365,1192.357878,Semangka
119,94,115,24.01656782,38.27686559,5.785606857,1167.724414,Semangka
135,78,150,24.68087473,39.48413305,7.405053359,1179.459173,Semangka
145,78,138,22.56067536,31.50756002,5.882910642,1460.627484,Semangka
128,55,116,24.61439,33.03685825,6.563831462,1426.951269,Semangka
138,92,125,24.81193979,39.67776505,7.138925803,1894.463479,Semangka
112,91,103,23.1762796,34.18480424,7.282247785,1577.418973,Semangka
127,90,131,23.56624268,37.83651194,6.207841128,1274.343927,Semangka
137,91,140,23.59318812,37.72046243,7.69831589,1170.568497,Semangka
105,73,139,23.23272077,32.52571006,6.80363305,1483.081153,Semangka
138,69,148,22.98275958,30.58993398,7.616905766,1117.117231,Semangka
148,61,108,23.0329471,35.03782294,7.199601034,1815.787056,Semangka
114,88,140,24.1479272,36.21844388,5.838200642,1320.259977,Semangka
142,69,115,22.83023248,31.71913151,7.673581752,1268.380912,Semangka
102,72,140,24.15737347,32.3067851,6.382053533,1452.471274,Semangka
147,63,122,24.32638432,33.43410985,7.63773393,1048.007567,Semangka
116,84,117,23.07247972,32.10740995,5.58516834,1016.69259,Semangka
111,72,106,22.78499346,34.12885413,6.524157093,1080.912304,Semangka
112,100,103,24.52636599,39.04375588,6.851552697,1710.775696,Semangka
109,96,126,22.96840666,34.30662995,7.241765735,1091.048307,Semangka
121,83,111,24.35910297,37.94542556,5.706644248,1813.606915,Semangka
128,99,130,24.15231755,37.5070042,5.613375909,1880.573314,Semangka
111,57,138,23.33436313,34.50968805,6.615983294,1898.870147,Semangka
139,78,107,23.70889822,33.01809004,7.607395354,1780.383774,Semangka
125,98,144,22.39420021,32.8815264,6.478695322,1037.026226,Semangka
130,85,129,23.56185957,36.51145421,6.662799286,1738.93319,Semangka
108,72,132,24.8217952,36.733467,7.185507629,1161.413051,Semangka
106,75,149,23.98877117,34.72764017,5.906275455,1925.181749,Semangka
110,88,107,23.17621342,32.79113147,5.615696566,1986.528559,Semangka
109,52,126,22.9064244,37.12614407,6.849307121,1588.733982,Semangka
121,75,132,22.26487059,36.02533841,6.53029865,1249.037866,Semangka
121,91,134,23.3356714,39.63899418,7.02797474,1160.241278,Semangka
149,84,111,22.47324514,38.02100927,6.59114471,1456.497829,Semangka
147,54,127,22.88019876,32.9292275,7.407004743,1588.040243,Semangka
145,63,145,24.96812367,35.67907817,6.891304829,1160.974852,Semangka
124,98,143,23.22133969,35.79692009,5.879017977,1528.378275,Semangka
120,55,119,23.03194807,31.63047653,7.090304979,1722.671135,Semangka
122,70,135,23.17055995,34.56686387,5.929009332,1821.95079,Semangka
108,52,123,23.38952313,39.66267784,7.169009493,1630.212419,Semangka
121,85,101,24.8100502,33.13484723,7.467630706,1154.532189,Semangka
142,74,116,24.54891878,32.29395002,6.722260026,1488.275564,Semangka
106,92,119,24.96462806,35.26792054,6.757997862,1041.475647,Semangka
109,74,120,22.91048651,31.84314165,6.953171671,1430.898884,Semangka
132,72,133,23.99225518,38.31720959,7.497488299,1083.673055,Semangka
121,57,107,23.73264296,30.39631047,5.647034813,1960.155353,Semangka
111,59,104,22.455621,38.65175221,7.142692432,1303.53709,Semangka
148,100,114,23.82317546,30.0062091,7.191976763,1381.704131,Semangka
123,89,103,22.01652634,36.55741173,6.422917643,1331.839546,Semangka
140,80,130,24.83143781,31.3621369,6.665093613,1258.05852,Semangka
103,99,107,23.64202428,31.74092753,6.491470101,1954.206495,Semangka
131,52,104,22.93938782,39.11683398,6.05338731,1770.483886,Semangka
107,54,113,23.27718046,32.84523206,7.306096097,1056.126628,Semangka
112,94,130,23.78726875,33.9055859,6.053702103,1857.586224,Semangka
109,86,124,22.02025151,35.96830548,6.575394996,1312.815407,Semangka
149,61,144,23.57426801,33.59884176,7.647923213,1439.035249,Semangka
134,57,116,24.62060441,30.21227631,7.171571808,1455.479965,Semangka
141,79,122,23.50859614,31.34735086,6.034580472,1522.624663,Semangka
134,67,137,24.35128175,34.33129662,5.622943353,1324.588844,Semangka
134,58,121,24.10804455,36.58782233,7.67796822,1711.695582,Semangka
126,72,113,24.16530423,31.87228188,6.610938784,1513.015643,Semangka
136,100,133,24.55660907,32.04216128,7.461710054,1120.08317,Semangka
111,66,116,23.99270924,36.59511482,6.108055091,1615.958238,Semangka
120,86,123,23.41794968,30.7389348,6.76957455,1310.276484,Semangka
115,85,124,24.67972727,33.37909676,7.499528065,1746.615669,Semangka
146,99,122,23.53455874,36.86628684,7.377510477,1769.268467,Semangka
133,58,118,24.50538277,34.40828488,6.537043677,1700.722591,Semangka
131,68,102,24.45950836,39.9537452,5.876704055,1617.671236,Semangka
139,76,148,23.11230698,38.14096083,6.247826497,1411.664471,Semangka
134,61,134,23.63913938,37.17126102,5.67080972,1142.947803,Semangka
149,80,141,24.01843441,36.00660665,6.840689118,1819.915109,Semangka
134,56,103,23.63578529,39.52487042,7.450225691,1372.845709,Semangka
104,87,110,23.21712024,37.25149904,5.918925513,1529.678506,Semangka
139,59,148,23.18990617,32.44245583,5.632556926,1908.178245,Semangka
104,82,132,23.61269631,38.38883451,6.743769971,1016.83377,Semangka
131,95,132,24.29250999,33.71887708,6.897688621,1334.974308,Semangka
123,78,135,22.18392939,34.50676681,6.793897535,1089.30887,Semangka
125,53,106,22.30856454,39.62227418,6.161014303,1436.444044,Semangka
140,87,131,24.89598023,36.31253447,6.109053956,1187.887227,Semangka
138,70,125,24.03405858,32.53422075,7.162504398,1054.059146,Semangka
105,84,109,24.50117597,39.80180246,7.501395021,1439.625263,Semangka
111,96,135,24.11203259,34.12234426,7.484458604,1828.576386,Semangka
131,55,140,24.850072,30.29172426,7.680277969,1855.996193,Semangka
124,94,106,23.62110623,36.8092268,6.885943468,1658.134634,Semangka
142,83,127,22.79211896,37.56237426,5.893973477,1131.575499,Semangka
120,63,140,23.08330542,37.84033013,5.629831772,1029.356942,Semangka
138,98,144,23.41427414,32.36949868,5.932080622,1953.881255,Semangka
110,75,123,22.94436882,37.47675971,6.338877351,1082.132603,Semangka
146,81,139,23.3163928,39.76446362,6.263227897,1539.998064,Semangka
144,50,120,24.89659675,39.58363794,6.510741983,1781.574372,Semangka
115,92,108,22.21673858,38.8982663,7.798608224,1074.966897,Semangka
149,90,140,22.46996649,36.47376449,7.139654478,1932.147782,Semangka
139,67,147,24.98422145,34.50763351,7.593697121,1294.814878,Semangka
106,81,103,22.19399853,37.38492073,5.607486262,1030.511466,Semangka
130,75,115,22.9580134,30.25082791,6.237075042,1056.356683,Semangka
124,86,132,22.63742726,31.75703106,6.429718705,1661.338389,Semangka
103,96,116,26.09850131,46.85502278,6.306954821,1532.753908,Pepaya
136,55,143,26.55758335,35.61429557,6.717329004,2096.119842,Pepaya
111,88,123,25.86466167,24.33437524,7.040399793,1673.0828,Pepaya
132,78,127,25.98055222,24.4169762,6.518185786,1660.735854,Pepaya
122,63,125,25.21383113,32.08474289,6.837410671,2372.612787,Pepaya
126,80,138,25.91487388,43.02394137,7.061554202,1543.249905,Pepaya
103,69,111,26.00588314,29.37236494,6.587680193,1699.352858,Pepaya
129,87,123,25.52068284,22.09512404,6.699803559,1622.555547,Pepaya
117,92,104,26.19894092,57.90207995,6.866558226,1833.759971,Pepaya
101,66,124,26.47617455,56.13705767,5.782993859,1545.496602,Pepaya
102,64,127,26.39935103,57.33616245,6.67333259,1625.50545,Pepaya
108,71,138,26.9476568,43.03906857,6.47367632,1686.522324,Pepaya
118,66,134,25.93800673,41.4425941,6.728885666,2350.378323,Pepaya
132,89,149,26.50232888,36.57952918,6.556623373,1875.504574,Pepaya
136,50,140,26.87172799,52.65191843,6.419175337,2008.519942,Pepaya
102,70,116,26.27666021,27.28196548,6.65077208,2462.104198,Pepaya
110,51,146,26.48340522,34.8801228,7.349329913,2237.827511,Pepaya
102,55,142,26.93789775,40.38612121,6.105914723,2078.479586,Pepaya
150,71,119,26.73288372,42.32231729,6.363419976,2126.327233,Pepaya
118,86,133,26.7997302,25.25194365,6.927673281,2245.823227,Pepaya
126,90,120,25.71744248,40.86867085,7.471177889,2051.436453,Pepaya
127,66,115,25.37576463,30.25318646,5.785281595,2055.913929,Pepaya
108,75,149,26.31116567,37.21484572,6.452131103,2308.909415,Pepaya
119,79,150,26.97130181,41.43194381,7.064434909,2131.996888,Pepaya
106,73,100,26.39321364,57.79471183,6.113651603,1648.206609,Pepaya
134,63,109,26.91243425,39.51081678,7.141420059,1817.29454,Pepaya
131,89,111,26.56173145,56.67872857,6.913835776,2114.076549,Pepaya
109,57,133,25.43824637,42.56838996,6.113795135,2066.938302,Pepaya
146,71,117,25.7313795,48.60667854,6.558600387,2271.723286,Pepaya
145,64,105,26.02337054,21.45744149,7.296042591,1687.193374,Pepaya
122,82,135,25.97104752,33.53141478,6.331204107,2423.580344,Pepaya
145,98,121,26.24125554,32.23175613,7.033451544,1543.261012,Pepaya
103,88,104,26.77817163,37.20678158,6.108315042,1517.347389,Pepaya
129,64,119,25.91435319,34.23165524,6.604726756,1833.959109,Pepaya
125,96,125,25.15058309,52.37411137,5.88389354,1507.107008,Pepaya
131,57,147,26.5772461,31.30381327,7.077765908,1665.457705,Pepaya
119,52,107,25.02733253,46.27208062,6.132289588,2366.132442,Pepaya
112,65,105,26.21449223,20.2204397,7.044795101,1548.445326,Pepaya
137,55,116,26.30998801,51.14796235,6.090894325,2118.928347,Pepaya
139,92,122,26.37496906,26.9030083,6.854097412,1511.760005,Pepaya
109,84,117,25.12778407,26.88589722,6.23118074,2387.329946,Pepaya
115,70,129,25.40445418,29.39693156,5.979756589,1793.377237,Pepaya
111,70,145,26.0617692,38.21648577,6.2742132,2082.461342,Pepaya
117,74,129,26.58633303,47.23228518,5.641616825,2017.138499,Pepaya
136,91,104,25.88107686,20.68775826,5.750587744,1974.361423,Pepaya
113,54,122,26.87918187,58.05141429,6.707788102,2192.63719,Pepaya
138,81,126,26.86240244,34.35742926,6.645186168,1883.865075,Pepaya
145,61,110,26.98905455,23.19316796,7.433095837,1577.542926,Pepaya
106,90,104,26.25087704,25.60892433,5.821029405,2494.553122,Pepaya
121,52,105,25.95561456,29.78570433,7.065838796,2176.197837,Pepaya
127,80,112,26.33559688,20.30598669,6.051469804,2459.942762,Pepaya
125,57,114,26.22118759,33.2566806,5.87915905,1855.976778,Pepaya
140,51,115,25.42643862,45.48952749,6.515163236,2104.170605,Pepaya
118,81,135,25.73522965,25.13865952,6.952366071,1765.788041,Pepaya
106,99,128,26.35823775,44.75865475,6.069718256,1959.856966,Pepaya
132,99,100,25.97001478,23.45263938,6.593737586,1935.082045,Pepaya
114,56,146,26.07759044,57.61758658,6.601243161,1944.005538,Pepaya
104,92,113,26.40200398,29.07717168,7.433446042,2327.015378,Pepaya
113,84,106,25.70085206,42.3681029,6.900485989,1505.277138,Pepaya
111,70,149,26.13648316,36.05517629,7.445313761,2421.863403,Pepaya
141,89,140,26.07568117,45.49282664,6.346180713,2000.979492,Pepaya
118,60,141,26.15314497,46.74905292,7.210634552,1884.13524,Pepaya
146,62,104,26.19513643,48.33813613,6.248151282,1532.448816,Pepaya
117,63,117,26.55686614,24.6435048,5.809771822,2243.312116,Pepaya
138,80,145,25.87304384,20.32646023,6.691500692,2075.278062,Pepaya
147,58,141,25.77656678,53.70853245,6.098911933,1824.629165,Pepaya
106,93,114,26.05543175,25.77521582,7.306764106,1781.655308,Pepaya
104,88,110,25.80794582,47.77504523,6.813384995,2046.569745,Pepaya
105,83,100,26.96374545,50.04267342,7.210410976,1615.371655,Pepaya
141,76,125,25.05951932,39.49934666,6.238371068,1818.612505,Pepaya
121,86,141,25.88022614,34.17782271,5.704430377,2116.942913,Pepaya
133,85,147,25.88103903,32.90022383,6.309180025,1977.362058,Pepaya
133,95,104,26.08440201,43.32029913,5.634764617,1991.362838,Pepaya
135,75,143,26.48535647,38.36523123,7.473265012,2120.685786,Pepaya
120,54,138,26.4213413,29.92456437,5.718579605,1973.21532,Pepaya
123,52,150,25.94772027,53.5730316,5.713837528,2299.574844,Pepaya
128,73,130,26.26127178,59.32304851,5.768416108,2340.663902,Pepaya
133,64,116,26.19229241,51.39643605,5.863438078,1960.781298,Pepaya
104,67,142,25.41045432,35.5971636,6.807040325,2074.928713,Pepaya
136,64,124,26.94643384,26.36853099,6.149738031,1584.229899,Pepaya
146,64,136,26.48745624,30.71135487,6.694569163,1528.197277,Pepaya
109,74,143,25.28315402,20.31954597,7.086694488,2361.848732,Pepaya
146,77,136,25.36413345,31.63719084,6.885344071,2325.16616,Pepaya
106,92,130,25.04223714,50.30207294,5.985495772,2062.047342,Pepaya
135,85,131,26.11985733,24.70210722,7.473306442,2303.776785,Pepaya
133,53,113,26.83253699,44.1295106,7.101710755,2348.8239,Pepaya
133,94,104,25.77596746,53.20696142,7.002500929,1728.412457,Pepaya
143,96,128,26.46632397,24.5394013,6.713108557,1924.867516,Pepaya
116,58,145,26.73341166,34.94931795,5.744837719,1985.610469,Pepaya
111,71,125,26.21851224,28.77994159,5.976754587,2006.1496,Pepaya
116,73,128,26.97025532,24.96915808,6.195084866,1643.372528,Pepaya
129,60,140,26.19197376,50.17677481,5.610422845,2077.598722,Pepaya
136,50,144,25.92786522,42.49653164,5.798086535,2230.803217,Pepaya
119,77,124,26.66200457,51.98454176,7.185996304,2202.972829,Pepaya
133,87,120,25.06007733,56.68520687,7.133369586,2191.250468,Pepaya
137,85,148,25.68557686,52.39492087,6.093572925,2175.932612,Pepaya
104,93,149,25.35656557,49.53633096,5.668075976,2405.915865,Pepaya
108,71,105,26.65777484,31.06990756,6.854125916,1698.885465,Pepaya
135,56,118,25.75102688,36.98384845,6.82703503,1616.221031,Pepaya
112,60,134,25.4657957,43.55363941,5.746607717,1589.495262,Pepaya
150,53,112,22.41338284,71.75782235,6.296381514,470.4297263,Melon
117,52,148,28.62232768,27.59179827,6.804333494,673.9606557,Melon
135,88,108,26.6718811,29.24279941,6.580632093,602.5550323,Melon
122,72,150,22.59902579,49.3097782,6.98676403,570.1368521,Melon
131,84,110,22.29989596,42.43712925,6.661668061,587.0883936,Melon
139,69,147,28.48015955,62.21236111,6.479261863,476.732212,Melon
142,69,122,24.46564655,79.90592617,5.988687357,585.1659019,Melon
118,55,118,24.59901546,62.22283507,7.109685407,505.0669702,Melon
112,51,110,23.12929392,28.36495979,7.079125156,451.0811713,Melon
147,98,131,25.70179433,37.64575875,7.063989668,403.2324941,Melon
111,60,117,28.76432995,75.38064529,6.537444805,545.7207785,Melon
142,56,111,22.42966752,28.88008012,6.498649917,552.6779048,Melon
131,79,123,26.83190105,39.52454495,6.367363959,491.1878274,Melon
137,81,115,24.62192049,34.73645369,6.233543969,472.0341487,Melon
126,54,139,29.09771176,55.17069392,6.229438605,494.3792218,Melon
120,68,102,27.42798346,78.96554148,6.460626945,553.6677535,Melon
101,71,107,26.32360809,41.64242127,6.834945519,653.2016914,Melon
135,79,124,25.04323359,38.52256861,7.39493572,415.1791137,Melon
122,73,114,27.57905548,39.04176312,7.475929738,664.0669703,Melon
142,60,125,23.21835895,53.23982513,6.054248705,536.9212641,Melon
107,79,127,23.51609513,53.40128937,6.24963479,591.9000693,Melon
133,93,116,25.87328218,33.94500939,6.904724645,666.1401898,Melon
109,89,114,29.78874481,44.92475092,5.826918893,653.6840371,Melon
111,68,102,23.17715335,28.89545638,7.185694645,633.1479809,Melon
127,57,119,22.04009793,41.51731503,7.230492327,694.6058046,Melon
124,54,108,25.10916143,66.93538943,7.064684676,667.9941743,Melon
115,56,140,25.46191488,24.04368377,6.498709837,486.2659976,Melon
139,65,148,24.38511077,62.51070088,7.273264985,697.2558472,Melon
118,52,112,24.52453035,74.3766725,6.979244915,670.8556572,Melon
147,65,108,25.04634339,40.87967603,6.474544172,637.4578031,Melon
107,93,106,22.21111432,34.89735245,6.757312868,619.3218552,Melon
130,65,135,28.43246988,78.10098114,6.703551604,417.4667407,Melon
143,53,121,29.46834986,34.38433499,6.465425657,427.2719518,Melon
142,95,132,27.89052648,52.45612536,6.773284854,686.0950025,Melon
